,user,churnedAfterSix,weekNumber,article,diary,message,recipe,weight,numberEvents,delta_numberEvents,messageCount_group,messageCount_private,sentiment_group,sentiment_private,questionsAsked_group,questionsAsked_private,emojisUsed_group,emojisUsed_private,mentionedScales_group,mentionedScales_private,mentionedTracker_group,mentionedTracker_private,delta_messageCount_group,delta_messageCount_private,delta_sentiment_group,delta_sentiment_private,delta_questionsAsked_group,delta_questionsAsked_private,delta_emojisUsed_group,delta_emojisUsed_private,delta_mentionedScales_group,delta_mentionedScales_private,delta_mentionedTracker_group,delta_mentionedTracker_private
2757,5ce17a2d134d7a12be1b457d,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,5ce18f9d8ff3041311096aaf,True,0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,9.0,0.0,0.191,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,5ce18f9d8ff3041311096aaf,True,1,6.0,0.0,19.0,0.0,9.0,15.0,13.0,19.0,0.0,0.178,,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-0.012,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2760,5ce18f9d8ff3041311096aaf,True,2,6.0,4.0,15.0,0.0,3.0,13.0,-2.0,12.0,3.0,0.085,0.093,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,-0.093,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
2761,5ce18f9d8ff3041311096aaf,True,3,3.0,0.0,2.0,0.0,0.0,3.0,-10.0,0.0,2.0,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-1.0,0.0,0.147,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0
2762,5ce18f9d8ff3041311096aaf,True,4,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,5ce18f9d8ff3041311096aaf,True,5,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,5ce18f9d8ff3041311096aaf,True,6,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,5ce19814ddbef012a05f0662,True,0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.758,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2766,5ce19814ddbef012a05f0662,True,1,6.0,0.0,6.0,0.0,3.0,9.0,0.0,6.0,0.0,0.257,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.501,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2767,5ce19814ddbef012a05f0662,True,2,6.0,9.0,1.0,0.0,3.0,18.0,9.0,0.0,1.0,,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
2768,5ce19814ddbef012a05f0662,True,3,5.0,0.0,0.0,0.0,1.0,6.0,-12.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2769,5ce19814ddbef012a05f0662,True,4,4.0,0.0,0.0,0.0,1.0,5.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2770,5ce19814ddbef012a05f0662,True,5,0.0,0.0,1.0,0.0,1.0,1.0,-4.0,0.0,1.0,,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2771,5ce19814ddbef012a05f0662,True,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,5ce19e74ddbef012a05f0b27,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,5ce19e74ddbef012a05f0b27,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2774,5ce19e74ddbef012a05f0b27,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,5ce19e74ddbef012a05f0b27,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,5ce19e74ddbef012a05f0b27,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2777,5ce19e74ddbef012a05f0b27,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2778,5ce19e74ddbef012a05f0b27,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,5ce1bd128ff3041311098b89,False,0,10.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0,0.0,0.205,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,5ce1bd128ff3041311098b89,False,1,4.0,5.0,3.0,0.0,3.0,12.0,2.0,3.0,0.0,0.014,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,5ce1bd128ff3041311098b89,False,2,0.0,0.0,6.0,0.0,0.0,0.0,-12.0,0.0,6.0,,0.149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,5ce1bd128ff3041311098b89,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,5ce1bd128ff3041311098b89,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,5ce1bd128ff3041311098b89,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,5ce1bd128ff3041311098b89,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,5ce1c5958ff304131109913d,False,0,8.0,0.0,4.0,0.0,0.0,8.0,0.0,3.0,1.0,0.127,-0.063,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,5ce1c5958ff304131109913d,False,1,6.0,0.0,30.0,0.0,8.0,14.0,6.0,22.0,8.0,0.271,0.147,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,0.144,0.21,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2788,5ce1c5958ff304131109913d,False,2,6.0,5.0,12.0,0.0,4.0,15.0,1.0,10.0,2.0,0.145,-0.132,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-12.0,-6.0,-0.126,-0.279,-7.0,-2.0,-5.0,2.0,0.0,0.0,0.0,0.0
2789,5ce1c5958ff304131109913d,False,3,6.0,0.0,6.0,0.0,2.0,8.0,-7.0,6.0,0.0,0.105,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,-0.04,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
2790,5ce1c5958ff304131109913d,False,4,6.0,0.0,4.0,0.0,4.0,10.0,2.0,3.0,1.0,0.032,-0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,-0.073,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2791,5ce1c5958ff304131109913d,False,5,4.0,0.0,5.0,0.0,3.0,7.0,-3.0,5.0,0.0,0.171,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.139,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2792,5ce1c5958ff304131109913d,False,6,5.0,0.0,3.0,0.0,3.0,8.0,1.0,2.0,1.0,0.153,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,-0.018,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
2793,5ce212ac8ff3041311099fbb,False,0,11.0,0.0,5.0,1.0,0.0,12.0,0.0,4.0,1.0,0.18,0.435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794,5ce212ac8ff3041311099fbb,False,1,5.0,0.0,9.0,0.0,1.0,6.0,-6.0,9.0,0.0,0.332,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,0.152,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2795,5ce212ac8ff3041311099fbb,False,2,6.0,7.0,10.0,0.0,1.0,14.0,8.0,9.0,1.0,0.255,-0.022,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.078,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2796,5ce212ac8ff3041311099fbb,False,3,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0
2797,5ce212ac8ff3041311099fbb,False,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,5ce212ac8ff3041311099fbb,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,5ce212ac8ff3041311099fbb,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,5ce24a2a8ff304131109b6a4,False,0,10.0,0.0,9.0,0.0,0.0,10.0,0.0,8.0,1.0,0.147,-0.175,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,5ce24a2a8ff304131109b6a4,False,1,6.0,4.0,6.0,0.0,6.0,16.0,6.0,5.0,1.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.058,0.175,-2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
2802,5ce24a2a8ff304131109b6a4,False,2,6.0,0.0,18.0,0.0,3.0,9.0,-7.0,13.0,5.0,0.146,0.165,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.057,0.165,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2803,5ce24a2a8ff304131109b6a4,False,3,4.0,0.0,3.0,0.0,2.0,6.0,-3.0,1.0,2.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-3.0,-0.146,-0.043,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
2804,5ce24a2a8ff304131109b6a4,False,4,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,1.0,,-0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,5ce24a2a8ff304131109b6a4,False,5,9.0,0.0,1.0,0.0,2.0,11.0,11.0,1.0,0.0,0.017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,5ce24a2a8ff304131109b6a4,False,6,3.0,0.0,2.0,0.0,5.0,8.0,-3.0,2.0,0.0,0.369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,5ce25851134d7a12be1bb2ef,False,0,10.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,1.0,0.343,-0.453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,5ce25851134d7a12be1bb2ef,False,1,6.0,4.0,15.0,0.0,5.0,15.0,5.0,11.0,4.0,0.305,0.304,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,-0.038,0.757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2809,5ce25851134d7a12be1bb2ef,False,2,5.0,9.0,11.0,0.0,3.0,17.0,2.0,5.0,6.0,0.206,0.22,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,-6.0,2.0,-0.099,-0.084,0.0,2.0,-1.0,3.0,0.0,0.0,0.0,0.0
2810,5ce25851134d7a12be1bb2ef,False,3,7.0,0.0,7.0,0.0,3.0,10.0,-7.0,3.0,4.0,0.265,0.245,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.059,0.025,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0
2811,5ce25851134d7a12be1bb2ef,False,4,6.0,0.0,5.0,0.0,2.0,8.0,-2.0,4.0,1.0,0.139,0.129,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-3.0,-0.126,-0.116,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2812,5ce25851134d7a12be1bb2ef,False,5,6.0,0.0,7.0,0.0,3.0,9.0,1.0,4.0,3.0,0.218,0.36,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.079,0.231,-1.0,1.0,5.0,-1.0,0.0,0.0,0.0,0.0
2813,5ce25851134d7a12be1bb2ef,False,6,6.0,0.0,2.0,0.0,2.0,8.0,-1.0,1.0,1.0,0.389,0.265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,-2.0,0.171,-0.095,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
2814,5ce25952ddbef012a05f5ccf,False,0,16.0,0.0,2.0,0.0,4.0,20.0,0.0,1.0,1.0,0.258,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,5ce25952ddbef012a05f5ccf,False,1,6.0,4.0,14.0,0.0,1.0,11.0,-9.0,7.0,7.0,0.213,0.246,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,-0.045,-0.014,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2816,5ce25952ddbef012a05f5ccf,False,2,5.0,6.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,-0.122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-7.0,-0.335,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0
2817,5ce25952ddbef012a05f5ccf,False,3,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,5ce25952ddbef012a05f5ccf,False,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,5ce25952ddbef012a05f5ccf,False,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,5ce25952ddbef012a05f5ccf,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,5ce261ae134d7a12be1bbebe,False,0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2822,5ce261ae134d7a12be1bbebe,False,1,9.0,4.0,4.0,0.0,3.0,16.0,11.0,2.0,2.0,0.11,0.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,5ce261ae134d7a12be1bbebe,False,2,5.0,18.0,9.0,0.0,3.0,26.0,10.0,5.0,4.0,0.231,0.332,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.122,0.102,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
2824,5ce261ae134d7a12be1bbebe,False,3,6.0,0.0,0.0,0.0,2.0,8.0,-18.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-4.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2825,5ce261ae134d7a12be1bbebe,False,4,4.0,0.0,2.0,0.0,1.0,5.0,-3.0,1.0,1.0,0.381,0.208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2826,5ce261ae134d7a12be1bbebe,False,5,6.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2827,5ce261ae134d7a12be1bbebe,False,6,5.0,0.0,0.0,0.0,1.0,6.0,-5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,5ce2666ebe0ed4129d76fcf1,True,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,5ce2666ebe0ed4129d76fcf1,True,1,5.0,17.0,35.0,0.0,3.0,25.0,24.0,25.0,10.0,0.145,0.12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,5ce2666ebe0ed4129d76fcf1,True,2,4.0,21.0,20.0,0.0,4.0,29.0,4.0,16.0,4.0,0.075,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-6.0,-0.07,0.146,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,5ce2666ebe0ed4129d76fcf1,True,3,5.0,20.0,21.0,1.0,3.0,29.0,0.0,18.0,3.0,0.091,0.034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.016,-0.231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2832,5ce2666ebe0ed4129d76fcf1,True,4,2.0,6.0,14.0,0.0,4.0,12.0,-17.0,7.0,7.0,0.211,0.219,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-11.0,4.0,0.12,0.185,4.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0
2833,5ce2666ebe0ed4129d76fcf1,True,5,3.0,0.0,0.0,0.0,1.0,4.0,-8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,0.0,-4.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0
2834,5ce2666ebe0ed4129d76fcf1,True,6,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,5ce28744c912d212a3f29f0e,False,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,5ce28744c912d212a3f29f0e,False,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,5ce28744c912d212a3f29f0e,False,2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,5ce28744c912d212a3f29f0e,False,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,5ce28744c912d212a3f29f0e,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,5ce28744c912d212a3f29f0e,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,5ce28744c912d212a3f29f0e,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,5ce294fa45dac11329f11976,False,0,2.0,0.0,5.0,0.0,1.0,3.0,0.0,3.0,2.0,0.051,0.185,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,5ce294fa45dac11329f11976,False,1,13.0,0.0,12.0,1.0,1.0,15.0,12.0,12.0,0.0,0.253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-2.0,0.202,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
2844,5ce294fa45dac11329f11976,False,2,4.0,0.0,6.0,0.0,3.0,7.0,-8.0,1.0,5.0,0.09,0.304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,5.0,-0.163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,5ce294fa45dac11329f11976,False,3,5.0,0.0,12.0,0.0,1.0,6.0,-1.0,12.0,0.0,0.204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-5.0,0.114,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,5ce294fa45dac11329f11976,False,4,4.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,5ce294fa45dac11329f11976,False,5,12.0,0.0,1.0,0.0,2.0,14.0,9.0,0.0,1.0,,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,5ce294fa45dac11329f11976,False,6,5.0,0.0,0.0,0.0,1.0,6.0,-8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,5ce29652b6712e129ff2f73b,False,0,9.0,0.0,4.0,0.0,1.0,10.0,0.0,4.0,0.0,0.255,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
