,,userData,userData,userData,article,article,article,article,article,article,article,diary,diary,diary,diary,diary,diary,diary,message,message,message,message,message,message,message,recipe,recipe,recipe,recipe,recipe,recipe,recipe,weight,weight,weight,weight,weight,weight,weight,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private
5af86dd57e656f2faca52e19,False,68,170.0,65.0,0.0,3.0,5.0,9.0,6.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,20.0,7.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,8.0,9.0,10.0,8.0,6.0,3.0,0.0,8.0,1.0,1.0,-2.0,-2.0,-3.0,11.0,20.0,5.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.15934315957196798,0.18523901069149468,0.2682878926814302,0.230071692282059,0.10661926231975977,0.19383289128293502,0.083310778364807,0.14260578449071803,0.14260578449071803,0.18435987018349304,0.14260578449071803,0.14260578449071803,0.14260578449071803,0.100851698797943,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-15.0,-3.0,2.0,-2.0,-1.0,0.0,0.0,2.0,-2.0,0.0,0.0,1.0,0.0,0.02589585111952669,0.08304888198993554,-0.03821620039937121,-0.12345242996229924,0.08721362896317525,-0.11052211291812801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b12de5abfb9e15cb67db88e,False,39,157.5,97.5,0.0,5.0,5.0,3.0,8.0,4.0,0.0,0.0,43.0,32.0,47.0,15.0,0.0,0.0,7.0,32.0,11.0,2.0,3.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,1.0,21.0,52.0,39.0,51.0,25.0,4.0,1.0,0.0,31.0,-13.0,12.0,-26.0,-21.0,-3.0,4.0,31.0,10.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.188016331460819,0.46858157832032016,0.33412447743703433,0.31819805153394654,0.2578902682445247,0.092450032704205,0.2765434566168083,0.24662978753980716,-0.24656730790253603,-0.155636522939596,-0.05185801443410829,-0.05185801443410829,-0.05185801443410829,-0.05185801443410829,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,13.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,-21.0,-8.0,1.0,0.0,-3.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.2805652468595011,-0.13445710088328583,-0.015926425903087793,-0.060307783289421824,-0.16544023554031972,0.0,0.0,-0.4931970954423432,0.09093078496294002,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,20.0,-9.0,-11.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b1ba42ff84be476e61dbaae,False,60,167.6,83.9,10.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,7.0,7.0,7.0,7.0,7.0,24.0,17.0,9.0,10.0,7.0,7.0,7.0,0.0,-7.0,-8.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012062011829496497,0.012062011829496497,0.012062011829496497,0.012062011829496497,0.012062011829496497,0.012062011829496497,0.012062011829496497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b1cdb1d6829f70bd49a5b25,False,66,163.0,98.9,0.0,6.0,6.0,6.0,4.0,8.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,20.0,15.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.0,4.0,7.0,2.0,0.0,12.0,21.0,13.0,8.0,15.0,6.0,0.0,12.0,9.0,-8.0,-5.0,7.0,-9.0,4.0,20.0,15.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0694615409947915,0.15791012369105956,0.08352427517416,0.28577380332470403,0.3285862831236466,0.18505120526167235,0.18505120526167235,0.18757172222449903,0.18757172222449903,0.18757172222449903,0.20147908406675402,0.18757172222449903,0.18757172222449903,0.173664360382244,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-5.0,-14.0,6.0,-7.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,1.0,0.0,0.08844858269626805,-0.07438584851689956,0.20224952815054403,0.04281247979894259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-5.0,-5.0,4.0,-6.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b2c82b3b7e5563baa73f214,False,32,180.0,97.5,4.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,3.0,1.0,4.0,5.0,12.0,1.0,11.0,3.0,1.0,4.0,0.0,7.0,-11.0,10.0,-8.0,-2.0,3.0,1.0,4.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.03601295996447,0.387160387540392,0.6331261209194614,0.05687459698466233,0.10439104586732001,0.4435130222552611,0.4435130222552611,0.2511652106404435,0.2511652106404435,-0.07985369650438601,0.20408025304038604,0.7381705345796631,0.2511652106404435,0.142263751446111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,3.0,-3.0,-3.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-0.6488525724240781,0.2459657333790694,-0.5762515239347991,0.04751644888265768,0.0,0.0,0.0,0.0,0.0,0.283933949544772,0.5340902815392771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b30d87ec1294711d8758560,False,30,161.3,66.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,10.0,17.0,9.0,8.0,7.0,7.0,0.0,8.0,7.0,-8.0,-1.0,-1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.22665167047199725,0.275734184930566,0.17756915601342851,0.22665167047199725,0.22665167047199725,0.22665167047199725,0.22665167047199725,0.07643994569965666,0.12311075197578301,0.050402328905816,0.07643994569965666,0.07643994569965666,0.07643994569965666,0.055806756217371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-4.0,0.0,0.0,0.0,0.0,1.0,2.0,-3.0,0.0,0.0,1.0,0.0,0.0,-0.09816502891713749,0.0,0.0,0.0,0.0,0.0,0.0,-0.07270842306996701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b3898d89b91643ca40491bd,True,35,170.2,60.3,0.0,6.0,5.0,6.0,4.0,3.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,13.0,9.0,8.0,1.0,14.0,18.0,10.0,17.0,12.0,8.0,0.0,13.0,4.0,-8.0,7.0,-5.0,-4.0,0.0,8.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19644183871857174,0.1701296136784919,0.126953182785561,0.23786690618512965,0.19644183871857174,0.2508176522251044,0.19644183871857174,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-4.0,-1.0,-3.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043176430892930884,0.11091372339956865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b4345a76e616711a74c2e2c,False,23,160.0,81.6,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,10.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,-17.0,-13.0,0.0,0.0,0.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0012769533445470011,0.009287717477394082,0.07707530067722461,0.029213323833055232,0.029213323833055232,0.029213323833055232,0.029213323833055232,0.026902058093298254,0.09264386255762351,-0.038839746371027,0.026902058093298254,0.026902058093298254,0.026902058093298254,0.026902058093298254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-7.0,-5.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00801076413284708,0.06778758319983053,0.0,0.0,0.0,0.0,0.0,0.0,-0.13148360892865052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b49e640cb859111e55d97f0,True,69,175.3,70.3,0.0,6.0,6.0,5.0,7.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,8.0,9.0,10.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,3.0,1.0,3.0,12.0,13.0,8.0,9.0,9.0,7.0,0.0,9.0,1.0,-5.0,1.0,0.0,-2.0,10.0,6.0,9.0,9.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,0.1807434054344832,0.08810563476177534,-0.019762079558822893,-0.10046703119804433,-0.11585395294826151,0.28727284901864636,0.2059073540868235,0.18212248357583669,0.18134180556137855,0.15248795536983364,0.008162822691875,0.14384623218432702,0.24696643283575098,0.15248795536983364,2.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,-5.0,-1.0,-1.0,0.0,-1.0,-2.0,1.0,3.0,-2.0,-2.0,0.0,-0.09263777067270786,-0.10786771432059823,-0.08070495163922144,-0.015386921750217178,0.40312680196690787,-0.08136549493182285,0.0,-0.000780678014458136,0.0,0.0,0.13568340949245203,0.10312020065142397,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b4a26d3cb859111e55da96e,False,72,185.4,120.0,1.0,15.0,0.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,9.0,7.0,3.0,11.0,4.0,24.0,5.0,10.0,20.0,3.0,24.0,0.0,20.0,-19.0,5.0,10.0,-17.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302086916219101,0.302086916219101,0.302086916219101,0.302086916219101,0.302086916219101,0.302086916219101,0.302086916219101,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b531d5f1ae1fa4655bc31a0,False,46,160.0,88.5,0.0,6.0,6.0,2.0,5.0,6.0,3.0,0.0,50.0,53.0,38.0,48.0,41.0,38.0,18.0,19.0,37.0,15.0,18.0,19.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,4.0,0.0,4.0,4.0,1.0,66.0,64.0,44.0,53.0,51.0,45.0,0.0,65.0,-2.0,-20.0,9.0,-2.0,-6.0,18.0,19.0,35.0,15.0,18.0,19.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1991669028032048,0.2755763943899634,0.17088220641819965,0.2774744402421947,0.20455089562618453,0.07849741111804824,0.24603439010637201,0.271425601061254,0.271425601061254,0.271425601061254,0.271425601061254,0.271425601061254,0.271425601061254,0.271425601061254,2.0,2.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,12.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,-20.0,3.0,1.0,-10.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.07640949158675861,-0.10469418797176375,0.10659223382399505,-0.07292354461601017,-0.1260534845081363,0.16753697898832376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,15.0,-5.0,-7.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b5a46864e79ce5c5e7359a7,False,65,155.0,88.5,6.0,1.0,3.0,1.0,2.0,5.0,1.0,0.0,33.0,30.0,18.0,20.0,2.0,10.0,4.0,5.0,3.0,14.0,0.0,3.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,12.0,49.0,34.0,21.0,25.0,8.0,12.0,0.0,37.0,-15.0,-13.0,4.0,-17.0,4.0,4.0,5.0,2.0,14.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04464435681277001,0.1570229621739172,0.2015165437410585,0.05040493573356072,0.09648321374176516,0.028827270247519337,0.09648321374176516,0.202091729709509,0.202091729709509,0.202091729709509,0.202091729709509,0.202091729709509,0.202091729709509,0.202091729709509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,12.0,-14.0,3.0,-3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.11237860536114719,0.04449358156714131,-0.1511116080074978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,6.0,-6.0,2.0,-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
